PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, JWLF
Station name, Jewell_Fjord    
Begin Date, 2008-07-17
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, JWLF.cwu.nam14.pos
Offset from source file, 0.26 mm North, -15.36 mm East, 26.08 mm Vertical
Reference position, 83.1116527899 North Latitude, -45.1198324828 East Longitude, 112.86139 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-03-21,4.42, -5.69, -13.50, 1.76, 1.53, 12.08, repro,
2009-03-22,3.73, -4.96, -11.23, 1.77, 1.54, 12.05, repro,
2009-03-23,0.79, -4.04, -11.62, 1.74, 1.53, 12, repro,
2009-03-24,3.86, -4.95, -1.35, 1.76, 1.53, 12.13, repro,
2009-03-25,1.83, -2.00, -12.90, 1.75, 1.54, 12.12, repro,
2009-03-26,1.80, -2.21, -7.95, 1.75, 1.53, 12.1, repro,
2009-03-27,2.83, -2.24, -12.09, 1.78, 1.55, 12.26, repro,
2009-03-28,0.72, -1.20, -19.70, 1.77, 1.57, 12.17, repro,
2009-03-29,2.00, -0.11, -12.54, 1.78, 1.57, 12.15, repro,
2009-03-30,-1.48, -0.03, -24.80, 1.76, 1.58, 12.21, repro,
2009-03-31,-0.81, -1.23, -16.24, 1.8, 1.59, 12.19, repro,
2009-04-01,0.19, -2.32, -24.11, 1.75, 1.56, 12.05, repro,
2009-04-02,-1.59, -2.72, -25.55, 1.79, 1.62, 12.27, repro,
2009-04-03,0.74, -3.36, -26.78, 1.8, 1.61, 12.28, repro,
2009-04-04,-0.28, -2.77, -25.09, 1.75, 1.56, 12.04, repro,
2009-04-05,0.45, -2.27, -23.90, 1.77, 1.59, 12.23, repro,
2009-04-06,-0.02, -2.27, -20.86, 1.76, 1.59, 12.1, repro,
2009-04-07,1.89, -2.42, -17.30, 1.76, 1.56, 12, repro,
2009-04-08,0.71, -0.61, -14.46, 1.76, 1.58, 12.09, repro,
2009-04-09,-0.04, -0.66, -9.42, 1.76, 1.59, 12.2, repro,
2009-04-10,0.86, 0.17, -19.20, 2.08, 1.83, 14.38, repro,
2009-04-11,1.31, -1.10, -23.48, 2.59, 2.25, 18.5, repro,
2009-04-12,1.74, -2.34, -20.59, 1.76, 1.58, 12.06, repro,
2009-04-13,1.72, -2.17, -18.72, 1.76, 1.58, 12.06, repro,
2009-04-14,1.30, -2.50, -19.70, 1.75, 1.6, 12.14, repro,
2009-04-15,0.96, -0.66, -26.31, 1.77, 1.58, 12.18, repro,
2009-04-16,-1.29, -2.92, -24.74, 1.76, 1.58, 12.18, repro,
2009-04-17,0.00, -3.25, -25.63, 1.79, 1.59, 12.27, repro,
2009-04-18,-0.10, -3.23, -14.59, 1.76, 1.56, 12.08, repro,
2009-04-19,-1.25, -1.87, -16.24, 1.74, 1.56, 11.97, repro,
2009-04-20,-0.34, -2.37, -4.23, 1.78, 1.59, 12.26, repro,
2009-04-21,-1.37, -2.07, -18.80, 2.38, 2.16, 16.92, repro,
2009-04-22,-1.15, -1.27, -14.54, 1.77, 1.58, 12.21, repro,
2009-04-23,-0.26, -1.41, -8.03, 1.77, 1.57, 12.19, repro,
2009-04-24,0.07, -2.13, -6.57, 1.75, 1.57, 11.93, repro,
2009-04-25,1.37, -2.13, -9.87, 1.77, 1.57, 12.01, repro,
2009-04-26,-0.67, -1.70, -17.13, 1.76, 1.57, 11.96, repro,
2009-04-27,-0.55, 0.19, -18.30, 1.77, 1.57, 12.11, repro,
2009-04-28,0.84, -1.36, -13.61, 1.78, 1.59, 12.13, repro,
2009-04-29,1.58, -1.08, -19.98, 1.82, 1.59, 12.27, repro,
2009-04-30,0.39, -2.07, -8.19, 1.83, 1.61, 12.42, repro,
2009-05-01,-0.25, -2.15, -14.80, 1.76, 1.56, 12.03, repro,
2009-05-02,-0.25, -0.76, -13.40, 1.76, 1.57, 12.18, repro,
2009-05-03,3.28, -1.66, -12.17, 1.77, 1.6, 12.26, repro,
2009-05-04,0.88, -2.67, -13.69, 1.77, 1.59, 12.12, repro,
2009-05-05,0.86, -0.82, -11.72, 1.76, 1.57, 11.97, repro,
2009-05-06,0.33, -1.69, -6.72, 1.75, 1.57, 11.96, repro,
2009-05-07,-0.50, -1.52, -25.38, 1.76, 1.58, 12.04, repro,
2009-05-08,1.12, -0.12, -24.96, 1.75, 1.58, 12.07, repro,
2009-05-09,2.43, -1.62, -12.97, 1.77, 1.58, 12.13, repro,
2009-05-10,0.67, -0.92, -15.23, 1.74, 1.57, 11.94, repro,
2009-05-11,1.13, 0.07, -11.16, 1.75, 1.57, 11.94, repro,
2009-05-12,1.46, -1.62, -11.67, 1.78, 1.61, 12.18, repro,
2009-05-13,2.47, -1.33, -9.48, 1.74, 1.58, 11.95, repro,
2009-05-14,2.54, -2.00, -5.21, 1.79, 1.61, 12.04, repro,
2009-05-15,1.45, -2.09, -4.94, 1.78, 1.59, 12.19, repro,
2009-05-16,-0.67, -2.10, -6.30, 1.77, 1.58, 12.11, repro,
2009-05-17,0.77, 0.44, -10.94, 1.74, 1.58, 11.85, repro,
2009-05-18,-1.38, -1.94, -11.66, 1.74, 1.58, 11.96, repro,
2009-05-19,0.27, -1.94, -15.42, 1.8, 1.6, 12.23, repro,
2009-05-20,2.85, -2.61, -6.50, 1.78, 1.59, 12.05, repro,
2009-05-21,1.25, -1.20, -10.85, 1.8, 1.58, 12.38, repro,
2009-05-22,1.34, 0.18, -15.77, 1.78, 1.59, 12.12, repro,
2009-05-23,2.18, -1.48, 0.62, 1.76, 1.58, 12.07, repro,
2009-05-24,0.20, -0.83, -5.94, 1.74, 1.58, 11.96, repro,
2009-05-25,1.52, -1.01, -7.46, 1.74, 1.56, 11.9, repro,
2009-05-26,-0.48, -2.46, -10.11, 1.78, 1.57, 12.14, repro,
