PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, KSNB
Station name, Steenstrup_Nordr
Begin Date, 2007-08-21
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, KSNB.cwu.nam14.pos
Offset from source file, 7.83 mm North, -13.15 mm East, 81.26 mm Vertical
Reference position, 66.8632797131 North Latitude, -35.5763150762 East Longitude, 1720.90875 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-12-30,-0.81, -1.50, 11.95, 2.33, 1.63, 8.26, repro,
2007-12-31,1.46, -0.27, 12.53, 2.37, 1.67, 8.5, repro,
2008-01-01,1.98, -0.36, 1.60, 2.26, 1.6, 8.29, repro,
2008-01-02,3.70, 0.13, 4.23, 2.2, 1.55, 7.94, repro,
2008-01-03,1.56, -0.10, 6.93, 2.19, 1.52, 7.95, repro,
2008-01-04,3.92, -0.50, 14.26, 2.16, 1.52, 7.89, repro,
2008-01-05,-0.69, 0.30, 4.85, 2.67, 1.86, 9.57, repro,
2008-01-06,1.03, -2.61, 13.86, 2.51, 1.75, 8.94, repro,
2008-01-07,-0.45, -1.43, 9.00, 2.44, 1.71, 9.31, repro,
2008-01-08,0.05, -0.02, 8.22, 2.5, 1.8, 9.21, repro,
2008-01-09,0.49, -1.34, 6.12, 2.28, 1.6, 8.35, repro,
2008-01-10,-0.85, -0.84, 8.85, 2.21, 1.54, 8.06, repro,
2008-01-11,-0.51, -2.62, 3.87, 2.21, 1.55, 8.2, repro,
2008-01-12,1.65, -2.12, -4.17, 2.27, 1.6, 8.27, repro,
2008-01-13,1.76, 0.23, -4.70, 2.31, 1.64, 8.48, repro,
2008-01-14,2.63, -1.87, 5.51, 2.68, 1.85, 9.66, repro,
2008-01-15,2.16, 0.29, 7.18, 2.3, 1.62, 8.45, repro,
2008-01-16,0.54, -0.90, 7.36, 2.44, 1.68, 8.68, repro,
2008-01-17,0.48, -0.66, 6.82, 2.56, 1.76, 9.31, repro,
2008-01-18,0.36, -0.49, 4.82, 2.41, 1.67, 8.54, repro,
2008-01-19,4.35, -0.34, 3.68, 2.45, 1.68, 8.49, repro,
2008-01-20,3.43, 1.73, -0.98, 2.39, 1.66, 8.57, repro,
2008-01-21,2.64, 1.88, 1.10, 2.31, 1.61, 8.47, repro,
2008-01-22,0.61, -0.09, 17.33, 2.32, 1.61, 8.23, repro,
2008-01-23,2.71, 0.32, 15.80, 2.22, 1.54, 7.97, repro,
2008-01-24,4.66, 0.51, 12.73, 2.33, 1.62, 8.23, repro,
2008-01-25,4.62, -0.77, 7.62, 2.46, 1.71, 8.9, repro,
2008-01-26,1.61, 0.56, 8.23, 2.43, 1.66, 8.73, repro,
2008-01-27,1.85, 1.28, 11.19, 2.35, 1.65, 8.47, repro,
2008-01-28,1.41, 0.21, 6.22, 2.32, 1.57, 8.13, repro,
2008-01-29,0.08, -1.48, 8.86, 2.46, 1.67, 8.87, repro,
2008-01-30,4.83, 1.40, 0.95, 2.49, 1.72, 8.94, repro,
2008-01-31,5.45, -1.65, -2.20, 2.54, 1.78, 9.28, repro,
2008-02-01,3.02, -0.43, 6.25, 2.69, 1.82, 9.75, repro,
2008-02-02,2.58, -2.11, 9.55, 2.54, 1.8, 9.02, repro,
2008-02-03,6.01, -1.84, 7.40, 2.59, 1.74, 9.25, repro,
2008-02-04,5.65, -1.28, 8.58, 2.37, 1.67, 8.57, repro,
2008-02-05,5.07, 0.12, 9.47, 2.32, 1.6, 8.54, repro,
2008-02-06,6.41, 0.13, 10.92, 2.69, 1.9, 9.87, repro,
2008-02-07,4.76, 1.51, 9.53, 2.39, 1.65, 8.61, repro,
2008-02-08,2.72, 2.59, 9.57, 2.38, 1.67, 8.82, repro,
2008-02-09,4.58, 2.60, 10.07, 2.27, 1.6, 8.18, repro,
2008-02-10,7.75, 3.52, 12.43, 2.44, 1.76, 8.75, repro,
2008-02-11,6.62, 3.10, 3.01, 2.34, 1.63, 8.44, repro,
2008-02-12,7.33, 1.87, 0.17, 2.33, 1.63, 8.35, repro,
2008-02-13,5.29, 1.96, -10.39, 2.31, 1.65, 8.3, repro,
2008-02-14,6.79, 0.07, 1.76, 2.38, 1.67, 8.79, repro,
2008-02-15,5.30, 0.96, 2.62, 2.32, 1.63, 8.29, repro,
2008-02-16,4.59, 2.41, 1.91, 2.3, 1.59, 8.21, repro,
2008-02-17,5.18, 1.51, -2.24, 2.19, 1.54, 7.99, repro,
2008-02-18,6.11, 2.18, 7.29, 2.38, 1.68, 8.49, repro,
