PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, ASKY
Station name, Astrup_Kystland 
Begin Date, 2007-08-20
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, ASKY.cwu.nam14.pos
Offset from source file, -4.36 mm North, -17.48 mm East, 99.74 mm Vertical
Reference position, 75.7261286070 North Latitude, -58.257348695 East Longitude, 687.36811 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-12-28,-0.30, -2.18, 6.22, 2.07, 1.56, 10.02, repro,
2007-12-29,0.26, -2.30, 4.83, 2.07, 1.55, 10.02, repro,
2007-12-30,-0.66, -3.12, 6.73, 2.05, 1.57, 9.95, repro,
2007-12-31,2.31, -3.55, 1.31, 1.99, 1.53, 9.73, repro,
2008-01-01,2.03, -2.76, -3.95, 1.98, 1.52, 9.67, repro,
2008-01-02,2.72, -2.40, -0.39, 1.99, 1.53, 9.67, repro,
2008-01-03,1.83, -1.81, 6.31, 1.98, 1.49, 9.66, repro,
2008-01-04,1.43, -3.06, 12.50, 1.98, 1.48, 9.67, repro,
2008-01-05,-1.02, -2.06, 6.86, 2.04, 1.53, 9.9, repro,
2008-01-06,-1.01, -2.47, 3.62, 2, 1.49, 9.75, repro,
2008-01-07,-1.02, -1.95, 2.79, 1.98, 1.5, 9.72, repro,
2008-01-08,0.49, -1.51, 0.10, 2.01, 1.54, 9.77, repro,
2008-01-09,0.17, -1.54, 2.77, 1.99, 1.52, 9.73, repro,
2008-01-10,-1.41, -1.32, 2.03, 1.98, 1.48, 9.71, repro,
2008-01-11,-1.65, -1.57, 2.39, 1.95, 1.46, 9.43, repro,
2008-01-12,0.17, -2.93, -5.08, 2.02, 1.53, 9.75, repro,
2008-01-13,0.95, -2.01, 0.50, 2.03, 1.49, 9.76, repro,
2008-01-14,0.85, -3.97, 8.50, 2.03, 1.51, 9.96, repro,
2008-01-15,1.04, -3.67, 0.44, 1.99, 1.49, 9.75, repro,
2008-01-16,0.52, -2.43, 1.45, 2.08, 1.54, 10.09, repro,
2008-01-17,-0.29, -2.76, -2.24, 2.07, 1.6, 10.12, repro,
2008-01-18,1.10, -4.11, 3.15, 2.05, 1.55, 10.01, repro,
2008-01-19,2.08, -4.85, -2.73, 2.03, 1.55, 10.06, repro,
2008-01-20,2.54, -3.80, 0.90, 2.04, 1.53, 9.93, repro,
2008-01-21,2.09, -2.12, -5.47, 2.03, 1.51, 9.86, repro,
2008-01-22,0.69, -3.57, 6.65, 1.99, 1.53, 9.72, repro,
2008-01-23,1.45, -4.00, 10.96, 1.98, 1.52, 9.72, repro,
2008-01-24,2.47, -4.12, 10.35, 2.06, 1.58, 9.98, repro,
2008-01-25,2.18, -4.87, 8.59, 2.1, 1.64, 10.27, repro,
2008-01-26,0.62, -3.00, 1.15, 2.14, 1.64, 10.32, repro,
2008-01-27,1.48, -1.59, 1.71, 2.13, 1.61, 10.2, repro,
2008-01-28,-0.15, -1.65, 1.91, 2.03, 1.54, 9.9, repro,
2008-01-29,-1.00, -1.60, 0.34, 2.1, 1.57, 10.52, repro,
2008-01-30,2.90, -2.04, -2.48, 2.11, 1.62, 10.41, repro,
2008-01-31,2.61, -2.50, -0.01, 2.09, 1.61, 10.09, repro,
2008-02-01,2.10, -2.52, 1.08, 2.14, 1.63, 10.25, repro,
2008-02-02,2.08, -2.87, 5.22, 2.03, 1.54, 9.92, repro,
2008-02-03,1.74, -3.52, -0.63, 2.09, 1.6, 10.14, repro,
2008-02-04,2.60, -4.29, 0.11, 2.01, 1.51, 9.8, repro,
2008-02-05,5.77, -5.14, 7.65, 2.14, 1.65, 10.45, repro,
2008-02-06,3.75, -4.96, 6.08, 2.12, 1.63, 10.32, repro,
2008-02-07,4.57, -3.89, 9.91, 2.07, 1.55, 10.01, repro,
2008-02-08,2.33, -1.06, 4.72, 2.02, 1.49, 9.8, repro,
2008-02-09,3.15, -2.54, -0.44, 2.02, 1.5, 9.81, repro,
2008-02-10,4.37, -2.13, -2.16, 2, 1.51, 9.82, repro,
2008-02-11,5.50, -2.61, -1.64, 2, 1.5, 9.72, repro,
2008-02-12,7.54, -2.76, -7.27, 1.99, 1.51, 9.61, repro,
2008-02-13,5.36, -2.38, -3.72, 2.03, 1.51, 9.77, repro,
2008-02-14,3.49, -1.96, 0.24, 2.04, 1.51, 9.88, repro,
2008-02-15,2.96, -2.83, 0.00, 2.01, 1.55, 9.79, repro,
2008-02-16,3.14, -1.28, 4.40, 1.98, 1.48, 9.58, repro,
2008-02-17,4.18, -1.02, 3.95, 1.96, 1.48, 9.55, repro,
2008-02-18,4.68, -1.92, 3.60, 1.97, 1.49, 9.58, repro,
2008-02-19,4.02, -0.62, 11.28, 2.01, 1.48, 9.78, repro,
2008-02-20,5.00, -2.27, 12.10, 1.97, 1.48, 9.56, repro,
2008-02-21,3.68, -3.17, 26.10, 1.95, 1.48, 9.5, repro,
2008-02-22,3.17, -3.53, 17.92, 2.03, 1.5, 9.86, repro,
2008-02-23,4.17, -2.71, 12.96, 1.97, 1.48, 9.5, repro,
2008-02-24,5.08, -1.49, 3.21, 2.01, 1.49, 9.72, repro,
2008-02-25,4.59, -0.13, 4.23, 2.03, 1.49, 9.96, repro,
2008-02-26,4.92, -3.75, 16.61, 1.97, 1.46, 9.58, repro,
2008-02-27,3.07, -2.43, 5.30, 1.97, 1.48, 9.66, repro,
2008-02-28,4.09, -3.21, 3.49, 1.99, 1.49, 9.66, repro,
2008-02-29,3.40, -1.90, -2.95, 2.02, 1.51, 9.83, repro,
2008-03-01,2.40, -1.87, 5.76, 2.08, 1.5, 10.05, repro,
2008-03-02,3.27, -1.73, 3.07, 2.04, 1.51, 10.08, repro,
2008-03-03,2.74, -1.72, -1.12, 1.97, 1.46, 9.57, repro,
2008-03-04,3.36, -2.11, 5.69, 1.96, 1.45, 9.52, repro,
2008-03-05,5.81, -3.98, 6.01, 2, 1.49, 9.85, repro,
2008-03-06,2.26, -3.07, 6.27, 1.98, 1.47, 9.68, repro,
2008-03-07,1.97, -2.73, 9.64, 1.98, 1.47, 9.71, repro,
2008-03-08,3.90, -1.92, 9.64, 2.02, 1.49, 9.78, repro,
2008-03-09,0.47, -0.86, 9.60, 2.05, 1.47, 9.79, repro,
2008-03-10,2.17, -2.36, 13.44, 2.03, 1.47, 9.79, repro,
2008-03-11,1.66, -3.46, 8.67, 2.02, 1.49, 9.85, repro,
2008-03-12,-1.93, -4.14, 6.43, 2.02, 1.51, 9.89, repro,
