PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, MARG
Station name, Marie_Gletscher 
Begin Date, 2007-08-31
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, MARG.cwu.nam14.pos
Offset from source file, -8.52 mm North, -9.79 mm East, 55.33 mm Vertical
Reference position, 77.1870370532 North Latitude, -65.6946223529 East Longitude, 670.61773 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-05-07,-0.27, -2.63, -10.49, 1.9, 1.47, 9.99, repro,
2008-05-08,-1.92, -1.69, -20.71, 1.89, 1.46, 9.89, repro,
2008-05-09,-1.18, -1.58, -13.65, 1.92, 1.46, 9.99, repro,
2008-05-10,-0.28, -1.75, -13.25, 1.88, 1.45, 9.79, repro,
2008-05-11,-0.27, -0.61, -3.32, 1.9, 1.47, 9.92, repro,
2008-05-12,-1.55, 0.82, -3.08, 1.9, 1.48, 10, repro,
2008-05-13,-0.69, -0.22, -7.42, 1.9, 1.47, 9.97, repro,
2008-05-14,-0.49, -2.19, -9.39, 1.92, 1.47, 9.99, repro,
2008-05-15,-0.28, -2.32, -7.82, 1.9, 1.46, 9.91, repro,
2008-05-16,1.08, -0.55, -9.49, 1.9, 1.47, 9.93, repro,
2008-05-17,1.00, -0.94, -5.82, 1.91, 1.48, 10, repro,
2008-05-18,0.86, 0.12, -2.42, 1.9, 1.48, 9.99, repro,
2008-05-19,0.03, -2.67, -7.73, 1.91, 1.46, 9.94, repro,
2008-05-20,-0.18, -1.70, -4.92, 1.91, 1.46, 9.95, repro,
2008-05-21,1.11, -0.81, -3.17, 1.92, 1.46, 9.98, repro,
2008-05-22,1.11, -0.02, -3.01, 1.96, 1.5, 10.17, repro,
2008-05-23,1.58, -1.32, -3.87, 1.97, 1.51, 10.28, repro,
2008-05-24,-1.02, -0.15, -12.21, 1.93, 1.48, 10.06, repro,
2008-05-25,-0.21, -0.63, -4.90, 1.92, 1.47, 10.02, repro,
2008-05-26,1.26, -0.64, -4.38, 1.91, 1.46, 9.96, repro,
2008-05-27,1.48, -0.24, -4.29, 1.88, 1.47, 9.89, repro,
2008-05-28,1.94, -1.08, 0.45, 1.9, 1.48, 9.98, repro,
2008-05-29,0.78, -1.34, -2.98, 1.93, 1.49, 10.11, repro,
2008-05-30,2.43, -2.30, -2.49, 1.95, 1.49, 10.19, repro,
2008-05-31,4.25, -2.54, 1.73, 1.99, 1.51, 10.5, repro,
2008-06-01,5.00, -3.02, 2.57, 1.91, 1.46, 9.99, repro,
2008-06-02,3.00, -1.79, -0.15, 1.91, 1.48, 10.09, repro,
2008-06-03,3.79, -1.05, -3.71, 1.94, 1.51, 10.19, repro,
2008-06-04,1.82, 0.03, -4.73, 1.91, 1.48, 10, repro,
2008-06-05,2.40, -1.18, -1.30, 1.91, 1.46, 9.97, repro,
2008-06-06,2.71, -0.38, 3.39, 1.94, 1.49, 10.1, repro,
2008-06-07,0.51, 1.31, -0.11, 1.98, 1.53, 10.36, repro,
2008-06-08,2.13, -1.69, 8.14, 1.94, 1.51, 10.13, repro,
2008-06-09,-1.82, -0.99, 6.48, 1.97, 1.53, 10.3, repro,
2008-06-10,3.89, -0.61, -6.75, 1.95, 1.5, 10.18, repro,
2008-06-11,0.41, 0.35, -14.54, 1.9, 1.46, 10, repro,
2008-06-12,3.62, -0.24, 2.01, 1.93, 1.5, 10.16, repro,
2008-06-13,3.38, -1.56, -6.02, 1.9, 1.48, 9.99, repro,
2008-06-14,3.63, -3.29, 2.30, 1.98, 1.5, 10.46, repro,
2008-06-15,3.85, -1.71, -5.81, 1.98, 1.51, 10.44, repro,
2008-06-16,4.04, -0.63, -4.19, 1.93, 1.47, 10.14, repro,
2008-06-17,2.01, -0.40, -6.94, 1.92, 1.47, 10.06, repro,
2008-06-18,3.68, -1.43, -3.40, 1.89, 1.49, 9.9, repro,
2008-06-19,2.07, -1.33, -6.73, 1.93, 1.53, 10.16, repro,
2008-06-20,2.21, -0.82, -0.62, 1.93, 1.49, 10.09, repro,
2008-06-21,2.36, -1.61, -1.21, 1.98, 1.57, 10.11, repro,
2008-06-22,3.06, -1.17, -2.15, 1.92, 1.48, 9.99, repro,
2008-06-23,2.75, -0.47, -4.02, 1.89, 1.47, 9.9, repro,
2008-06-24,4.62, -1.31, -4.47, 1.93, 1.49, 10.24, repro,
2008-06-25,4.54, -1.11, -5.25, 1.92, 1.5, 10.1, repro,
2008-06-26,2.13, -1.51, -8.00, 2.06, 1.57, 10.83, repro,
2008-06-27,2.02, -0.65, -7.19, 1.94, 1.49, 10.16, repro,
2008-06-28,0.94, -0.38, -11.84, 1.93, 1.5, 10.3, repro,
2008-06-29,2.51, -2.13, -4.21, 1.89, 1.48, 9.91, repro,
2008-06-30,3.42, -1.19, -5.96, 1.91, 1.48, 10.09, repro,
2008-07-01,3.55, -0.37, -5.83, 1.92, 1.48, 10.11, repro,
2008-07-02,1.19, -0.92, -3.67, 1.9, 1.46, 9.97, repro,
2008-07-03,2.79, -1.26, -3.14, 1.9, 1.47, 9.93, repro,
2008-07-04,2.55, -0.74, -3.90, 1.9, 1.48, 9.99, repro,
2008-07-05,3.61, -1.47, -3.17, 1.9, 1.48, 9.98, repro,
2008-07-06,4.68, -1.16, 3.69, 1.92, 1.49, 10.14, repro,
2008-07-07,1.71, -0.06, 0.69, 1.89, 1.47, 9.99, repro,
2008-07-08,1.52, -2.42, 7.44, 1.89, 1.47, 9.92, repro,
2008-07-09,1.59, -1.67, 2.69, 1.9, 1.49, 10, repro,
2008-07-10,1.82, -1.84, 2.39, 1.92, 1.49, 10.11, repro,
2008-07-11,1.60, -2.27, 7.57, 1.94, 1.5, 10.31, repro,
2008-07-12,2.56, -3.37, 8.23, 1.9, 1.5, 10.08, repro,
2008-07-13,0.74, -1.47, 8.95, 1.93, 1.51, 10.15, repro,
2008-07-14,0.78, -0.87, 9.44, 1.89, 1.47, 9.96, repro,
2008-07-15,2.07, 1.08, 11.70, 1.91, 1.48, 10.05, repro,
2008-07-16,2.40, -0.23, 9.03, 1.93, 1.48, 10.18, repro,
2008-07-17,-2.60, -0.29, 8.07, 1.91, 1.49, 10.06, repro,
