PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, GROK
Station name, Gronne_Nunatak  
Begin Date, 2008-07-08
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, GROK.cwu.nam14.pos
Offset from source file, -4.31 mm North, -19.02 mm East, 53.90 mm Vertical
Reference position, 78.4426981683 North Latitude, -22.9037619947 East Longitude, 1045.90985 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-02-26,0.70, -0.93, 15.49, 1.95, 1.52, 10.76, repro,
2009-02-27,0.38, -1.53, 0.95, 2, 1.55, 11.17, repro,
2009-02-28,0.25, -0.32, 8.59, 1.97, 1.57, 11.08, repro,
2009-03-01,-1.65, 0.09, 3.97, 1.92, 1.53, 10.73, repro,
2009-03-02,0.71, -1.15, 6.41, 1.91, 1.51, 10.48, repro,
2009-03-03,2.56, -1.31, 0.64, 1.94, 1.56, 10.87, repro,
2009-03-04,-1.84, -2.25, 1.04, 1.92, 1.51, 10.53, repro,
2009-03-05,0.68, -0.28, 5.04, 1.93, 1.54, 10.74, repro,
2009-03-06,1.23, -1.82, 5.47, 1.96, 1.57, 10.93, repro,
2009-03-07,-0.40, -2.63, 4.60, 1.9, 1.5, 10.47, repro,
2009-03-08,0.28, -1.59, 10.62, 1.96, 1.55, 10.68, repro,
2009-03-09,0.40, -2.26, 4.87, 1.91, 1.52, 10.53, repro,
2009-03-10,-1.19, -2.26, -2.22, 1.96, 1.56, 10.94, repro,
2009-03-11,1.85, -0.47, 6.69, 1.94, 1.55, 10.89, repro,
2009-03-12,-1.43, -1.15, -0.55, 1.96, 1.58, 10.98, repro,
2009-03-13,-3.60, -1.79, 2.38, 1.91, 1.51, 10.57, repro,
2009-03-14,-0.03, -0.86, 9.88, 1.96, 1.56, 10.88, repro,
2009-03-15,-1.18, -2.29, -0.12, 1.95, 1.55, 10.99, repro,
2009-03-16,-0.40, -2.05, -0.86, 1.92, 1.53, 10.6, repro,
2009-03-17,-1.98, -0.78, -1.48, 1.92, 1.53, 10.8, repro,
2009-03-18,-2.95, -2.91, 3.40, 1.87, 1.51, 10.45, repro,
2009-03-19,-0.92, -0.95, -1.75, 1.89, 1.5, 10.44, repro,
2009-03-20,0.28, -1.51, -1.22, 1.92, 1.53, 10.59, repro,
2009-03-21,-0.73, -1.77, 1.40, 2, 1.61, 11.16, repro,
2009-03-22,-1.29, -1.88, 0.78, 1.92, 1.53, 10.62, repro,
2009-03-23,-4.06, -3.14, 4.05, 1.89, 1.56, 10.72, repro,
2009-03-24,-2.82, -2.64, 8.25, 1.89, 1.52, 10.54, repro,
2009-03-25,-4.32, -2.73, 2.05, 1.92, 1.54, 10.66, repro,
2009-03-26,-4.56, -1.94, 5.34, 1.93, 1.53, 10.73, repro,
2009-03-27,-2.80, -0.26, 4.11, 1.93, 1.54, 10.76, repro,
2009-03-28,-2.79, -0.60, 6.31, 1.92, 1.55, 10.63, repro,
2009-03-29,-2.54, 0.34, -2.78, 1.96, 1.54, 10.85, repro,
2009-03-30,-4.86, -0.28, 0.29, 1.93, 1.54, 10.77, repro,
