CCAR's Altimetry Explorer
https://ccar.colorado.edu/altimetry/
ALTIMETRY INFORMATION
lat,64.25
lon,-51.75
Source,JPL SSHA Grids v1812

TIDEGAUGE INFORMATION
lat,64.1719970703125
lon,308.2799987792969
code,820
location,Nuuk
Source,UHSLC FD + RQ data


Altimetry,,,Tide Gauge
time,sla (cm),,time,sla (cm)
1996.201916495551,-3.233250961996172,,2018.4332648870636,1.0292349726777843
1996.2156057494867,-3.585618839956377,,2018.4469541409994,-2.9707650273222157
1996.2292950034223,0.8768734472025892,,2018.460643394935,-4.270765027322227
1996.2429842573579,-0.22725783417329584,,2018.4743326488706,-0.6707650273222043
1996.2566735112937,-3.5479725463162404,,2018.4880219028064,1.729234972677773
1996.2703627652293,-3.859163866735552,,2018.501711156742,2.4292349726777616
1996.2840520191648,-2.083191500402544,,2018.5154004106776,-0.6707650273222043
1996.2977412731007,0.0052543940176030535,,2018.5290896646134,-0.5707650273222384
1996.3114305270362,-1.5542875392209032,,2018.542778918549,2.9292349726777616
1996.325119780972,-2.929603682256792,,2018.5564681724845,-1.770765027322227
1996.3388090349076,-4.613588200307939,,2018.5701574264203,-2.9707650273222157
1996.3524982888432,-4.539463864065263,,2018.583846680356,2.0292349726777843
1996.366187542779,-4.803764210439775,,2018.5975359342915,3.0292349726777843
1996.3798767967146,-4.076292381979082,,2018.6112251882273,-2.270765027322227
1996.3935660506502,-1.1994749171505907,,2018.624914442163,1.9292349726777616
1996.407255304586,-2.5308312041531544,,2018.6386036960985,7.929234972677762
1996.4209445585216,-4.285994396902177,,2018.6522929500343,4.129234972677807
1996.4346338124572,-3.6201380355130177,,2018.6659822039699,0.7292349726777729
1996.448323066393,-1.2280895573864916,,2018.6796714579054,6.229234972677773
1996.4620123203285,-1.7867891652356127,,2018.6933607118413,4.129234972677807
1996.4757015742641,-2.1742073161374074,,2018.7070499657768,5.129234972677807
1996.4893908282,-2.012451515890215,,2018.7207392197124,9.429234972677762
1996.5030800821355,-3.322970019079302,,2018.7344284736482,9.429234972677762
1996.516769336071,-2.5101080996762257,,2018.7481177275838,9.129234972677807
1996.530458590007,-3.9923366172085744,,2018.7618069815196,5.429234972677762
1996.5441478439425,-3.567162857748125,,2018.7754962354552,0.5292349726777843
1996.557837097878,-1.7176207167874316,,2018.7891854893908,-1.270765027322227
1996.5715263518139,1.0367047922839185,,2018.8028747433266,-2.0707650273222384
1996.5852156057495,2.5066067116488475,,2018.8165639972622,8.429234972677762
1996.598904859685,3.947645081781294,,2018.8302532511977,-1.1707650273222043
1996.6125941136208,4.107790602945235,,2018.8439425051336,-2.4707650273222157
1996.6262833675564,4.104318751596358,,2018.8576317590691,4.929234972677762
1996.6399726214922,2.523659838937666,,2018.8713210130047,10.229234972677773
1996.6536618754278,3.109680070184614,,2018.8850102669405,13.429234972677762
1996.6673511293634,3.8755475418795604,,2018.898699520876,17.529234972677784
1996.6810403832992,3.4525975125063915,,2018.9123887748117,8.329234972677796
1996.6947296372348,4.154038562082198,,2018.9260780287475,9.829234972677796
1996.7084188911704,4.404773368142989,,2018.939767282683,4.129234972677807
1996.7221081451062,4.494889392160323,,2018.9534565366187,-0.07076502732223844
1996.7357973990418,5.5568891899813675,,2018.9671457905545,10.529234972677784
1996.7494866529773,8.209814204477217,,2018.98083504449,15.829234972677796
1996.7631759069131,9.163549556039717,,2018.9945242984256,3.9292349726777616
1996.7768651608487,7.847409858011153,,2019.0082135523614,6.029234972677784
1996.7905544147843,5.36351598670378,,2019.021902806297,4.329234972677796
1996.8042436687201,3.411463393472578,,2019.0355920602328,5.029234972677784
1996.8179329226557,3.0562068360079784,,2019.0492813141684,4.229234972677773
1996.8316221765913,1.5700695650805494,,2019.062970568104,1.4292349726777616
1996.845311430527,2.1068736450900096,,2019.0766598220398,4.929234972677762
1996.8590006844627,2.593148841165449,,2019.0903490759754,8.829234972677796
1996.8726899383983,1.9195752279986402,,2019.104038329911,3.3292349726777957
1996.886379192334,2.864167823099043,,2019.1177275838468,6.029234972677784
1996.9000684462696,4.47552598884001,,2019.1314168377824,6.229234972677773
1996.9137577002055,6.8356086151827835,,2019.145106091718,7.629234972677807
1996.927446954141,8.418174876474287,,2019.1587953456537,18.129234972677807
1996.9411362080766,8.706221713327315,,2019.1724845995893,9.729234972677773
1996.9548254620124,9.695339335702803,,2019.186173853525,-0.6707650273222043
1996.968514715948,9.132459773324873,,2019.1998631074607,-6.070765027322238
1996.9822039698836,11.910463465951826,,2019.2135523613963,-12.670765027322204
1996.9958932238194,8.982211245798018,,2019.2272416153319,-6.070765027322238
1997.009582477755,8.304533137582686,,2019.2409308692677,3.3292349726777957
1997.0232717316906,6.259184493326094,,2019.2546201232033,3.3292349726777957
1997.0369609856264,6.723653926156905,,2019.2683093771388,3.5292349726777843
1997.050650239562,2.5717686550845165,,2019.2819986310747,-4.070765027322238
1997.0643394934975,4.98163474967375,,2019.2956878850102,-9.570765027322238
1997.0780287474333,1.1274718182314893,,2019.3093771389458,-8.070765027322238
1997.091718001369,1.0906542675723097,,2019.3230663928816,-4.070765027322238
1997.1054072553045,1.4340416329134962,,2019.3367556468172,4.129234972677807
1997.1190965092403,2.4341250794161815,,2019.350444900753,6.629234972677807
1997.132785763176,0.8452021615733167,,2019.3641341546886,-0.07076502732223844
1997.1464750171115,-1.1843854052792528,,2019.3778234086242,3.629234972677807
1997.1601642710473,-3.653611527181719,,2019.39151266256,1.729234972677773
1997.1738535249829,-3.3962744338284474,,2019.4052019164956,1.9292349726777616
1997.1875427789184,-3.1652899844418507,,2019.4188911704312,2.9292349726777616
1997.2012320328543,-1.4611544472943285,,2019.432580424367,2.229234972677773
1997.2149212867898,-0.16153560707673822,,2019.4462696783025,3.4292349726777616
1997.2286105407256,-2.1301115615139943,,2019.4599589322381,0.12923497267780704
1997.2422997946612,-3.846870289541338,,2019.473648186174,1.229234972677773
1997.2559890485968,-5.4354766471158005,,2019.4873374401095,-1.5707650273222384
1997.2696783025326,-5.4494818312893845,,2019.501026694045,1.3292349726777957
1997.2833675564682,-4.924204693533037,,2019.514715947981,2.5292349726777843
1997.2970568104038,-6.238928662038896,,2019.5284052019165,4.229234972677773
1997.3107460643396,-4.403968678213213,,2019.542094455852,10.129234972677807
1997.3244353182752,-4.222255573965166,,2019.5557837097879,5.429234972677762
1997.3381245722107,-2.707043276525591,,2019.583162217659,8.829234972677796
1997.3518138261466,-1.254784928060625,,2019.5968514715948,4.029234972677784
1997.3655030800821,-0.03211008141145502,,2019.6105407255304,3.0292349726777843
1997.3791923340177,0.38087670376196114,,2019.6242299794662,4.629234972677807
1997.3928815879535,-0.9626590473423937,,2019.6379192334018,-1.4707650273222157
1997.406570841889,-2.5101023776303273,,2019.6516084873374,-5.670765027322204
1997.4202600958247,-3.1519206626187306,,2019.6652977412732,6.029234972677784
1997.4339493497605,-4.582429753042314,,2019.6789869952088,3.129234972677807
1997.447638603696,-3.0610552890072804,,2019.6926762491444,1.3292349726777957
1997.4613278576317,0.02986132969751562,,2019.7063655030802,0.8292349726777957
1997.4750171115675,0.7881795304049513,,2019.7200547570158,9.629234972677807
1997.488706365503,0.24243096878423895,,2019.7337440109513,5.629234972677807
1997.5023956194386,-1.2951040131817797,,2019.7474332648871,14.729234972677773
1997.5160848733744,-3.322872029043291,,2019.7611225188227,24.229234972677773
1997.52977412731,-2.748472319341753,,2019.7748117727583,6.729234972677773
1997.5434633812458,-3.202970610357378,,2019.7885010266941,2.129234972677807
1997.5571526351814,-1.797577963567827,,2019.8021902806297,3.9292349726777616
1997.570841889117,-0.5630800587903002,,2019.8158795345653,3.4292349726777616
1997.5845311430528,0.05009422322406973,,2019.829568788501,12.829234972677796
1997.5982203969884,-0.04544988054179047,,2019.8432580424367,16.029234972677784
1997.611909650924,-0.09502348432645594,,2019.8569472963723,35.12923497267781
1997.6255989048598,0.5075460808505079,,2019.870636550308,27.529234972677784
1997.6392881587954,0.5321998732317945,,2019.8843258042436,4.429234972677762
1997.652977412731,1.8170178072680494,,2019.8980150581792,4.029234972677784
1997.6666666666667,1.8153131144274732,,2019.911704312115,16.229234972677773
1997.6803559206023,0.42097414901151864,,2019.9253935660506,15.229234972677773
1997.694045174538,0.7763936059702894,,2019.9390828199862,18.229234972677773
1997.7077344284737,1.769989027284529,,2019.952772073922,8.329234972677796
1997.7214236824093,3.0215977566470165,,2019.9664613278576,12.329234972677796
1997.7351129363449,4.589840068124678,,2019.9801505817934,14.029234972677784
