Time (UTC),prs(m)
9/30/20 14:53,-2.951
9/30/20 14:58,-2.964
9/30/20 15:03,-2.982
9/30/20 15:08,-2.995
9/30/20 15:13,-3.016
9/30/20 15:18,-3.027
9/30/20 15:23,-3.037
9/30/20 15:28,-3.037
9/30/20 15:33,-3.045
9/30/20 15:38,-3.039
9/30/20 15:43,-3.031
9/30/20 15:48,-3.019
9/30/20 15:53,-3.001
9/30/20 15:58,-2.989
9/30/20 16:03,-2.971
9/30/20 16:08,-2.948
9/30/20 16:13,-2.929
9/30/20 16:18,-2.906
9/30/20 16:23,-2.872
9/30/20 16:28,-2.834
9/30/20 16:33,-2.805
9/30/20 16:38,-2.763
9/30/20 16:43,-2.727
9/30/20 16:48,-2.688
9/30/20 16:53,-2.639
9/30/20 16:58,-2.6
9/30/20 17:03,-2.556
9/30/20 17:08,-2.508
9/30/20 17:13,-2.461
9/30/20 17:18,-2.412
9/30/20 17:23,-2.352
9/30/20 17:28,-2.303
9/30/20 17:33,-2.257
9/30/20 17:38,-2.201
9/30/20 17:43,-2.132
9/30/20 17:48,-2.071
9/30/20 17:53,-2.002
9/30/20 17:58,-1.95
9/30/20 18:03,-1.882
9/30/20 18:08,-1.807
9/30/20 18:13,-1.745
9/30/20 18:18,-1.667
9/30/20 18:23,-1.608
9/30/20 18:28,-1.542
9/30/20 18:33,-1.478
9/30/20 18:38,-1.407
9/30/20 18:43,-1.342
9/30/20 18:48,-1.281
9/30/20 18:53,-1.205
9/30/20 18:58,-1.135
9/30/20 19:03,-1.065
9/30/20 19:08,-1.012
9/30/20 19:13,-0.948
9/30/20 19:18,-0.882
9/30/20 19:23,-0.819
9/30/20 19:28,-0.762
9/30/20 19:33,-0.697
9/30/20 19:38,-0.626
9/30/20 19:43,-0.581
9/30/20 19:48,-0.535
9/30/20 19:53,-0.47
9/30/20 19:58,-0.43
9/30/20 20:03,-0.362
9/30/20 20:08,-0.318
9/30/20 20:13,-0.28
9/30/20 20:18,-0.236
9/30/20 20:23,-0.201
9/30/20 20:28,-0.158
9/30/20 20:33,-0.112
9/30/20 20:38,-0.087
9/30/20 20:43,-0.045
9/30/20 20:48,-0.007
9/30/20 20:53,0.007
9/30/20 20:58,0.033
9/30/20 21:03,0.077
9/30/20 21:08,0.094
9/30/20 21:13,0.118
9/30/20 21:18,0.13
9/30/20 21:23,0.138
9/30/20 21:28,0.157
9/30/20 21:33,0.164
9/30/20 21:38,0.159
9/30/20 21:43,0.181
9/30/20 21:48,0.182
9/30/20 21:53,0.178
9/30/20 21:58,0.155
9/30/20 22:03,0.153
9/30/20 22:08,0.151
9/30/20 22:13,0.128
9/30/20 22:18,0.126
9/30/20 22:23,0.1
9/30/20 22:28,0.071
9/30/20 22:33,0.065
9/30/20 22:38,0.02
9/30/20 22:43,-0.014
9/30/20 22:48,-0.036
9/30/20 22:53,-0.076
9/30/20 22:58,-0.1
9/30/20 23:03,-0.142
9/30/20 23:08,-0.183
9/30/20 23:13,-0.232
9/30/20 23:18,-0.285
9/30/20 23:23,-0.33
9/30/20 23:28,-0.377
9/30/20 23:33,-0.433
9/30/20 23:38,-0.481
9/30/20 23:43,-0.541
9/30/20 23:48,-0.615
9/30/20 23:53,-0.665
9/30/20 23:58,-0.733
10/1/20 0:03,-0.791
10/1/20 0:08,-0.847
10/1/20 0:13,-0.926
10/1/20 0:18,-0.979
10/1/20 0:23,-1.051
10/1/20 0:28,-1.131
10/1/20 0:33,-1.199
10/1/20 0:38,-1.254
10/1/20 0:43,-1.319
10/1/20 0:48,-1.399
10/1/20 0:53,-1.471
10/1/20 0:58,-1.55
10/1/20 1:03,-1.624
10/1/20 1:08,-1.686
10/1/20 1:13,-1.772
10/1/20 1:18,-1.835
10/1/20 1:23,-1.888
10/1/20 1:28,-1.977
10/1/20 1:33,-2.038
10/1/20 1:38,-2.104
10/1/20 1:43,-2.174
10/1/20 1:48,-2.225
10/1/20 1:53,-2.307
10/1/20 1:58,-2.37
10/1/20 2:03,-2.425
10/1/20 2:08,-2.489
10/1/20 2:13,-2.55
10/1/20 2:18,-2.602
10/1/20 2:23,-2.649
10/1/20 2:28,-2.709
10/1/20 2:33,-2.742
10/1/20 2:38,-2.802
10/1/20 2:43,-2.844
10/1/20 2:48,-2.888
10/1/20 2:53,-2.947
10/1/20 2:58,-2.961
10/1/20 3:03,-2.987
10/1/20 3:08,-3.018
10/1/20 3:13,-3.046
10/1/20 3:18,-3.077
10/1/20 3:23,-3.094
10/1/20 3:28,-3.119
10/1/20 3:33,-3.131
10/1/20 3:38,-3.149
10/1/20 3:43,-3.145
10/1/20 3:48,-3.157
10/1/20 3:53,-3.166
10/1/20 3:58,-3.147
10/1/20 4:03,-3.15
10/1/20 4:08,-3.146
10/1/20 4:13,-3.127
10/1/20 4:18,-3.116
10/1/20 4:23,-3.106
10/1/20 4:28,-3.091
10/1/20 4:33,-3.072
10/1/20 4:38,-3.052
10/1/20 4:43,-3.029
10/1/20 4:48,-3
10/1/20 4:53,-2.945
10/1/20 4:58,-2.916
10/1/20 5:03,-2.894
10/1/20 5:08,-2.85
10/1/20 5:13,-2.797
10/1/20 5:18,-2.723
10/1/20 5:23,-2.677
10/1/20 5:28,-2.643
10/1/20 5:33,-2.589
10/1/20 5:38,-2.526
10/1/20 5:43,-2.472
10/1/20 5:48,-2.409
10/1/20 5:53,-2.356
10/1/20 5:58,-2.306
10/1/20 6:03,-2.231
10/1/20 6:08,-2.172
10/1/20 6:13,-2.115
10/1/20 6:18,-2.027
10/1/20 6:23,-1.952
10/1/20 6:28,-1.883
10/1/20 6:33,-1.832
10/1/20 6:38,-1.741
10/1/20 6:43,-1.669
10/1/20 6:48,-1.612
10/1/20 6:53,-1.529
10/1/20 6:58,-1.465
10/1/20 7:03,-1.376
10/1/20 7:08,-1.302
10/1/20 7:13,-1.23
10/1/20 7:18,-1.157
10/1/20 7:23,-1.086
10/1/20 7:28,-1.033
10/1/20 7:33,-0.961
10/1/20 7:38,-0.867
10/1/20 7:43,-0.828
10/1/20 7:48,-0.747
10/1/20 7:53,-0.659
10/1/20 7:58,-0.608
10/1/20 8:03,-0.542
10/1/20 8:08,-0.489
10/1/20 8:13,-0.439
10/1/20 8:18,-0.384
10/1/20 8:23,-0.336
10/1/20 8:28,-0.29
10/1/20 8:33,-0.221
10/1/20 8:38,-0.19
10/1/20 8:43,-0.142
10/1/20 8:48,-0.07
10/1/20 8:53,-0.038
10/1/20 8:58,0.002
10/1/20 9:03,0.018
10/1/20 9:08,0.055
10/1/20 9:13,0.082
10/1/20 9:18,0.113
10/1/20 9:23,0.149
10/1/20 9:28,0.161
10/1/20 9:33,0.173
10/1/20 9:38,0.196
10/1/20 9:43,0.21
10/1/20 9:53,0.201
10/1/20 9:58,0.243
10/1/20 10:03,0.237
10/1/20 10:08,0.226
10/1/20 10:13,0.225
10/1/20 10:18,0.214
10/1/20 10:23,0.217
10/1/20 10:28,0.206
10/1/20 10:33,0.183
10/1/20 10:38,0.159
10/1/20 10:43,0.133
10/1/20 10:48,0.11
10/1/20 10:53,0.092
10/1/20 10:58,0.054
10/1/20 11:03,0.034
10/1/20 11:08,-0.007
10/1/20 11:13,-0.057
10/1/20 11:18,-0.082
10/1/20 11:23,-0.154
10/1/20 11:28,-0.18
10/1/20 11:33,-0.222
10/1/20 11:38,-0.261
10/1/20 11:43,-0.313
10/1/20 11:48,-0.369
10/1/20 11:53,-0.421
10/1/20 11:58,-0.472
10/1/20 12:03,-0.543
10/1/20 12:08,-0.605
10/1/20 12:13,-0.657
10/1/20 12:18,-0.723
10/1/20 12:23,-0.778
10/1/20 12:28,-0.85
10/1/20 12:33,-0.904
10/1/20 12:38,-0.96
10/1/20 12:43,-1.04
10/1/20 12:48,-1.115
10/1/20 12:53,-1.152
10/1/20 12:58,-1.247
10/1/20 13:03,-1.331
10/1/20 13:08,-1.382
10/1/20 13:13,-1.46
10/1/20 13:18,-1.526
10/1/20 13:23,-1.601
10/1/20 13:28,-1.659
10/1/20 13:33,-1.729
10/1/20 13:38,-1.803
10/1/20 13:43,-1.872
10/1/20 13:48,-1.944
10/1/20 13:53,-1.998
10/1/20 13:58,-2.057
10/1/20 14:03,-2.139
10/1/20 14:08,-2.181
10/1/20 14:13,-2.208
10/1/20 14:18,-2.272
10/1/20 14:23,-2.339
10/1/20 14:28,-2.414
10/1/20 14:33,-2.461
10/1/20 14:38,-2.501
10/1/20 14:43,-2.524
10/1/20 14:48,-2.566
10/1/20 14:53,-2.595
10/1/20 14:58,-2.628
10/1/20 15:03,-2.703
10/1/20 15:08,-2.748
10/1/20 15:13,-2.784
10/1/20 15:18,-2.77
10/1/20 15:23,-2.745
10/1/20 15:28,-2.9
10/1/20 15:33,-2.882
10/1/20 15:38,-2.865
10/1/20 15:43,-2.906
10/1/20 15:48,-2.896
10/1/20 15:53,-2.932
10/1/20 15:58,-2.933
10/1/20 16:03,-2.916
10/1/20 16:08,-2.943
10/1/20 16:13,-2.958
10/1/20 16:18,-2.946
10/1/20 16:23,-2.894
10/1/20 16:28,-2.92
10/1/20 16:33,-2.887
10/1/20 16:38,-2.872
10/1/20 16:43,-2.85
10/1/20 16:48,-2.829
10/1/20 16:53,-2.808
10/1/20 16:58,-2.745
10/1/20 17:03,-2.729
10/1/20 17:08,-2.681
10/1/20 17:13,-2.636
10/1/20 17:18,-2.628
10/1/20 17:23,-2.559
10/1/20 17:28,-2.498
10/1/20 17:33,-2.46
10/1/20 17:38,-2.412
10/1/20 17:43,-2.366
10/1/20 17:48,-2.331
10/1/20 17:53,-2.249
10/1/20 17:58,-2.183
10/1/20 18:03,-2.14
10/1/20 18:08,-2.075
10/1/20 18:13,-1.998
10/1/20 18:18,-1.948
10/1/20 18:23,-1.87
10/1/20 18:28,-1.805
10/1/20 18:33,-1.729
10/1/20 18:38,-1.656
10/1/20 18:43,-1.607
10/1/20 18:48,-1.521
10/1/20 18:53,-1.44
10/1/20 18:58,-1.375
10/1/20 19:03,-1.297
10/1/20 19:08,-1.235
10/1/20 19:13,-1.15
10/1/20 19:18,-1.058
10/1/20 19:23,-0.995
10/1/20 19:28,-0.922
10/1/20 19:33,-0.833
10/1/20 19:38,-0.764
10/1/20 19:43,-0.709
10/1/20 19:48,-0.63
10/1/20 19:53,-0.545
10/1/20 19:58,-0.459
10/1/20 20:03,-0.409
10/1/20 20:08,-0.343
10/1/20 20:13,-0.279
10/1/20 20:18,-0.208
10/1/20 20:23,-0.154
10/1/20 20:28,-0.105
10/1/20 20:33,-0.033
10/1/20 20:38,0.022
10/1/20 20:43,0.069
10/1/20 20:48,0.112
10/1/20 20:53,0.148
10/1/20 20:58,0.209
10/1/20 21:03,0.25
10/1/20 21:08,0.271
10/1/20 21:13,0.326
10/1/20 21:18,0.368
10/1/20 21:23,0.384
10/1/20 21:28,0.422
10/1/20 21:33,0.441
10/1/20 21:38,0.467
10/1/20 21:43,0.497
10/1/20 21:48,0.515
10/1/20 21:53,0.532
10/1/20 21:58,0.54
10/1/20 22:03,0.545
10/1/20 22:08,0.552
10/1/20 22:13,0.561
10/1/20 22:18,0.568
10/1/20 22:23,0.554
10/1/20 22:28,0.544
10/1/20 22:33,0.541
10/1/20 22:38,0.525
10/1/20 22:43,0.509
10/1/20 22:48,0.49
10/1/20 22:53,0.481
10/1/20 22:58,0.455
10/1/20 23:03,0.413
10/1/20 23:08,0.39
10/1/20 23:13,0.355
10/1/20 23:18,0.316
10/1/20 23:23,0.276
10/1/20 23:28,0.236
10/1/20 23:33,0.192
10/1/20 23:38,0.146
10/1/20 23:43,0.093
10/1/20 23:48,0.054
10/1/20 23:53,-0.006
10/1/20 23:58,-0.057
10/2/20 0:03,-0.124
10/2/20 0:08,-0.183
10/2/20 0:13,-0.239
10/2/20 0:18,-0.313
10/2/20 0:23,-0.373
10/2/20 0:28,-0.439
10/2/20 0:33,-0.505
10/2/20 0:38,-0.568
10/2/20 0:43,-0.639
10/2/20 0:48,-0.707
10/2/20 0:53,-0.775
10/2/20 0:58,-0.853
10/2/20 1:03,-0.926
10/2/20 1:08,-1
10/2/20 1:13,-1.073
10/2/20 1:18,-1.144
10/2/20 1:23,-1.219
10/2/20 1:28,-1.293
10/2/20 1:33,-1.362
10/2/20 1:38,-1.447
10/2/20 1:43,-1.522
10/2/20 1:48,-1.602
10/2/20 1:53,-1.669
10/2/20 1:58,-1.737
10/2/20 2:03,-1.809
10/2/20 2:08,-1.883
10/2/20 2:13,-1.958
10/2/20 2:18,-2.014
10/2/20 2:23,-2.083
10/2/20 2:28,-2.145
10/2/20 2:33,-2.204
10/2/20 2:38,-2.273
10/2/20 2:43,-2.325
10/2/20 2:48,-2.383
10/2/20 2:53,-2.448
10/2/20 2:58,-2.495
10/2/20 3:03,-2.553
10/2/20 3:08,-2.604
10/2/20 3:13,-2.64
10/2/20 3:18,-2.697
10/2/20 3:23,-2.739
10/2/20 3:28,-2.773
10/2/20 3:33,-2.818
10/2/20 3:38,-2.843
10/2/20 3:43,-2.874
10/2/20 3:48,-2.904
10/2/20 3:53,-2.916
10/2/20 3:58,-2.946
10/2/20 4:03,-2.971
10/2/20 4:08,-2.974
10/2/20 4:13,-2.99
10/2/20 4:18,-3.001
10/2/20 4:23,-2.998
10/2/20 4:28,-3.008
10/2/20 4:33,-2.997
10/2/20 4:38,-2.989
10/2/20 4:43,-2.986
10/2/20 4:48,-2.975
10/2/20 4:53,-2.96
10/2/20 4:58,-2.941
10/2/20 5:03,-2.922
10/2/20 5:08,-2.896
10/2/20 5:13,-2.867
10/2/20 5:18,-2.829
10/2/20 5:23,-2.787
10/2/20 5:28,-2.761
10/2/20 5:33,-2.717
10/2/20 5:38,-2.676
10/2/20 5:43,-2.632
10/2/20 5:48,-2.585
10/2/20 5:53,-2.534
10/2/20 5:58,-2.485
10/2/20 6:03,-2.428
10/2/20 6:08,-2.363
10/2/20 6:13,-2.312
10/2/20 6:18,-2.245
10/2/20 6:23,-2.182
10/2/20 6:28,-2.119
10/2/20 6:33,-2.051
10/2/20 6:38,-1.988
10/2/20 6:43,-1.92
10/2/20 6:48,-1.845
10/2/20 6:53,-1.77
10/2/20 6:58,-1.704
10/2/20 7:03,-1.632
10/2/20 7:08,-1.556
10/2/20 7:13,-1.486
10/2/20 7:18,-1.405
10/2/20 7:23,-1.329
10/2/20 7:28,-1.252
10/2/20 7:33,-1.173
10/2/20 7:38,-1.102
10/2/20 7:43,-1.021
10/2/20 7:48,-0.941
10/2/20 7:53,-0.874
10/2/20 7:58,-0.801
10/2/20 8:03,-0.731
10/2/20 8:08,-0.662
10/2/20 8:13,-0.594
10/2/20 8:18,-0.521
10/2/20 8:23,-0.459
10/2/20 8:28,-0.389
10/2/20 8:33,-0.327
10/2/20 8:38,-0.27
10/2/20 8:43,-0.209
10/2/20 8:48,-0.156
10/2/20 8:53,-0.099
10/2/20 8:58,-0.044
10/2/20 9:03,0.005
10/2/20 9:08,0.046
10/2/20 9:13,0.097
10/2/20 9:18,0.138
10/2/20 9:23,0.175
10/2/20 9:28,0.215
10/2/20 9:33,0.245
10/2/20 9:38,0.276
10/2/20 9:43,0.306
10/2/20 9:48,0.326
10/2/20 9:53,0.35
10/2/20 9:58,0.37
10/2/20 10:03,0.386
10/2/20 10:08,0.399
10/2/20 10:13,0.409
10/2/20 10:18,0.416
10/2/20 10:23,0.423
10/2/20 10:28,0.422
10/2/20 10:33,0.413
10/2/20 10:38,0.411
10/2/20 10:43,0.407
10/2/20 10:48,0.407
10/2/20 10:53,0.382
10/2/20 10:58,0.367
10/2/20 11:03,0.348
10/2/20 11:08,0.325
10/2/20 11:13,0.3
10/2/20 11:18,0.27
10/2/20 11:23,0.238
10/2/20 11:28,0.207
10/2/20 11:33,0.163
10/2/20 11:38,0.126
10/2/20 11:43,0.084
10/2/20 11:48,0.038
10/2/20 11:53,-0.013
10/2/20 11:58,-0.059
10/2/20 12:03,-0.109
10/2/20 12:08,-0.168
10/2/20 12:13,-0.223
10/2/20 12:18,-0.285
10/2/20 12:23,-0.343
10/2/20 12:28,-0.402
10/2/20 12:33,-0.469
10/2/20 12:38,-0.531
10/2/20 12:43,-0.597
10/2/20 12:48,-0.67
10/2/20 12:53,-0.738
10/2/20 12:58,-0.807
10/2/20 13:03,-0.881
10/2/20 13:08,-0.95
10/2/20 13:13,-1.027
10/2/20 13:18,-1.102
10/2/20 13:23,-1.178
10/2/20 13:28,-1.25
10/2/20 13:33,-1.326
10/2/20 13:38,-1.405
10/2/20 13:43,-1.473
10/2/20 13:48,-1.547
10/2/20 13:53,-1.621
10/2/20 13:58,-1.695
10/2/20 14:03,-1.768
10/2/20 14:08,-1.839
10/2/20 14:13,-1.907
10/2/20 14:18,-1.976
10/2/20 14:23,-2.042
10/2/20 14:28,-2.109
10/2/20 14:33,-2.177
10/2/20 14:38,-2.241
10/2/20 14:43,-2.3
10/2/20 14:48,-2.363
10/2/20 14:53,-2.421
10/2/20 14:58,-2.478
10/2/20 15:03,-2.536
10/2/20 15:08,-2.584
10/2/20 15:13,-2.632
10/2/20 15:18,-2.681
10/2/20 15:23,-2.72
10/2/20 15:28,-2.761
10/2/20 15:33,-2.802
10/2/20 15:38,-2.835
10/2/20 15:43,-2.872
10/2/20 15:48,-2.904
10/2/20 15:53,-2.932
10/2/20 15:58,-2.954
10/2/20 16:03,-2.979
10/2/20 16:08,-2.994
10/2/20 16:13,-3.015
10/2/20 16:18,-3.029
10/2/20 16:23,-3.036
10/2/20 16:28,-3.042
10/2/20 16:33,-3.046
10/2/20 16:38,-3.045
10/2/20 16:43,-3.046
10/2/20 16:48,-3.038
10/2/20 16:53,-3.029
10/2/20 16:58,-3.014
10/2/20 17:03,-3.001
10/2/20 17:08,-2.984
10/2/20 17:13,-2.96
10/2/20 17:18,-2.935
10/2/20 17:23,-2.904
10/2/20 17:28,-2.871
10/2/20 17:33,-2.837
10/2/20 17:38,-2.801
10/2/20 17:43,-2.758
10/2/20 17:48,-2.719
10/2/20 17:53,-2.68
10/2/20 17:58,-2.629
10/2/20 18:03,-2.581
10/2/20 18:08,-2.529
10/2/20 18:13,-2.479
10/2/20 18:18,-2.423
10/2/20 18:23,-2.366
10/2/20 18:28,-2.303
10/2/20 18:33,-2.243
10/2/20 18:38,-2.182
10/2/20 18:43,-2.115
10/2/20 18:48,-2.048
10/2/20 18:53,-1.982
10/2/20 18:58,-1.911
10/2/20 19:03,-1.841
10/2/20 19:08,-1.774
10/2/20 19:13,-1.701
10/2/20 19:18,-1.628
10/2/20 19:23,-1.558
10/2/20 19:28,-1.481
10/2/20 19:33,-1.404
10/2/20 19:38,-1.332
10/2/20 19:43,-1.253
10/2/20 19:48,-1.179
10/2/20 19:53,-1.106
10/2/20 19:58,-1.03
10/2/20 20:03,-0.96
10/2/20 20:08,-0.891
10/2/20 20:13,-0.824
10/2/20 20:18,-0.755
10/2/20 20:23,-0.685
10/2/20 20:28,-0.621
10/2/20 20:33,-0.548
10/2/20 20:38,-0.491
10/2/20 20:43,-0.431
10/2/20 20:48,-0.365
10/2/20 20:53,-0.308
10/2/20 20:58,-0.244
10/2/20 21:03,-0.186
10/2/20 21:08,-0.136
10/2/20 21:13,-0.082
10/2/20 21:18,-0.036
10/2/20 21:23,0.003
10/2/20 21:28,0.052
10/2/20 21:33,0.096
10/2/20 21:38,0.129
10/2/20 21:43,0.171
10/2/20 21:48,0.204
10/2/20 21:53,0.229
10/2/20 21:58,0.259
10/2/20 22:03,0.282
10/2/20 22:08,0.306
10/2/20 22:13,0.328
10/2/20 22:18,0.341
10/2/20 22:23,0.352
10/2/20 22:28,0.368
10/2/20 22:33,0.371
10/2/20 22:38,0.373
10/2/20 22:43,0.379
10/2/20 22:48,0.374
10/2/20 22:53,0.368
10/2/20 22:58,0.362
10/2/20 23:03,0.348
10/2/20 23:08,0.336
10/2/20 23:13,0.319
10/2/20 23:18,0.293
10/2/20 23:23,0.272
10/2/20 23:28,0.242
10/2/20 23:33,0.211
10/2/20 23:38,0.177
10/2/20 23:43,0.142
10/2/20 23:48,0.102
10/2/20 23:53,0.059
10/2/20 23:58,0.016
10/3/20 0:03,-0.033
10/3/20 0:08,-0.085
10/3/20 0:13,-0.134
10/3/20 0:18,-0.193
10/3/20 0:23,-0.248
10/3/20 0:28,-0.306
10/3/20 0:33,-0.373
10/3/20 0:38,-0.433
10/3/20 0:43,-0.496
10/3/20 0:48,-0.566
10/3/20 0:53,-0.63
10/3/20 0:58,-0.703
10/3/20 1:03,-0.773
10/3/20 1:08,-0.846
10/3/20 1:13,-0.923
10/3/20 1:18,-0.995
10/3/20 1:23,-1.069
10/3/20 1:28,-1.145
10/3/20 1:33,-1.222
10/3/20 1:38,-1.3
10/3/20 1:43,-1.379
10/3/20 1:48,-1.454
10/3/20 1:53,-1.529
10/3/20 1:58,-1.607
10/3/20 2:03,-1.684
10/3/20 2:08,-1.76
10/3/20 2:13,-1.834
10/3/20 2:18,-1.909
10/3/20 2:23,-1.985
10/3/20 2:28,-2.057
10/3/20 2:33,-2.123
10/3/20 2:38,-2.198
10/3/20 2:43,-2.264
10/3/20 2:48,-2.333
10/3/20 2:53,-2.403
10/3/20 2:58,-2.466
10/3/20 3:03,-2.531
10/3/20 3:08,-2.594
10/3/20 3:13,-2.65
10/3/20 3:18,-2.706
10/3/20 3:23,-2.766
10/3/20 3:28,-2.819
10/3/20 3:33,-2.87
10/3/20 3:38,-2.918
10/3/20 3:43,-2.958
10/3/20 3:48,-3.003
10/3/20 3:53,-3.04
10/3/20 3:58,-3.077
10/3/20 4:03,-3.113
10/3/20 4:08,-3.141
10/3/20 4:13,-3.166
10/3/20 4:18,-3.189
10/3/20 4:23,-3.212
10/3/20 4:28,-3.223
10/3/20 4:33,-3.243
10/3/20 4:38,-3.254
10/3/20 4:43,-3.263
10/3/20 4:48,-3.27
10/3/20 4:53,-3.269
10/3/20 4:58,-3.266
10/3/20 5:03,-3.262
10/3/20 5:08,-3.254
10/3/20 5:13,-3.244
10/3/20 5:18,-3.23
10/3/20 5:23,-3.209
10/3/20 5:28,-3.19
10/3/20 5:33,-3.164
10/3/20 5:38,-3.138
10/3/20 5:43,-3.107
10/3/20 5:48,-3.069
10/3/20 5:53,-3.031
10/3/20 5:58,-2.993
10/3/20 6:03,-2.95
10/3/20 6:08,-2.905
10/3/20 6:13,-2.86
10/3/20 6:18,-2.808
10/3/20 6:23,-2.764
10/3/20 6:28,-2.706
10/3/20 6:33,-2.64
10/3/20 6:38,-2.585
10/3/20 6:43,-2.52
10/3/20 6:48,-2.451
10/3/20 6:53,-2.39
10/3/20 6:58,-2.323
10/3/20 7:03,-2.258
10/3/20 7:08,-2.188
10/3/20 7:13,-2.114
10/3/20 7:18,-2.04
10/3/20 7:23,-1.966
10/3/20 7:28,-1.886
10/3/20 7:33,-1.81
10/3/20 7:38,-1.741
10/3/20 7:43,-1.659
10/3/20 7:48,-1.582
10/3/20 7:53,-1.504
10/3/20 7:58,-1.421
10/3/20 8:03,-1.345
10/3/20 8:08,-1.266
10/3/20 8:13,-1.179
10/3/20 8:18,-1.109
10/3/20 8:23,-1.035
10/3/20 8:28,-0.956
10/3/20 8:33,-0.894
10/3/20 8:38,-0.817
10/3/20 8:43,-0.749
10/3/20 8:48,-0.682
10/3/20 8:53,-0.614
10/3/20 8:58,-0.542
10/3/20 9:03,-0.475
10/3/20 9:08,-0.417
10/3/20 9:13,-0.353
10/3/20 9:18,-0.297
10/3/20 9:23,-0.243
10/3/20 9:28,-0.183
10/3/20 9:33,-0.138
10/3/20 9:38,-0.085
10/3/20 9:43,-0.036
10/3/20 9:48,0.006
10/3/20 9:53,0.048
10/3/20 9:58,0.087
10/3/20 10:03,0.114
10/3/20 10:08,0.151
10/3/20 10:13,0.181
10/3/20 10:18,0.207
10/3/20 10:23,0.228
10/3/20 10:28,0.249
10/3/20 10:33,0.266
10/3/20 10:38,0.282
10/3/20 10:43,0.298
10/3/20 10:48,0.299
10/3/20 10:53,0.306
10/3/20 10:58,0.301
10/3/20 11:03,0.307
10/3/20 11:08,0.294
10/3/20 11:13,0.292
10/3/20 11:18,0.269
10/3/20 11:23,0.261
10/3/20 11:28,0.243
10/3/20 11:33,0.222
10/3/20 11:38,0.201
10/3/20 11:43,0.167
10/3/20 11:48,0.138
10/3/20 11:53,0.101
10/3/20 11:58,0.061
10/3/20 12:03,0.023
10/3/20 12:08,-0.023
10/3/20 12:13,-0.063
10/3/20 12:18,-0.112
10/3/20 12:23,-0.161
10/3/20 12:28,-0.22
10/3/20 12:33,-0.271
10/3/20 12:38,-0.33
10/3/20 12:43,-0.382
10/3/20 12:48,-0.442
10/3/20 12:53,-0.51
10/3/20 12:58,-0.57
10/3/20 13:03,-0.639
10/3/20 13:08,-0.703
10/3/20 13:13,-0.769
10/3/20 13:18,-0.844
10/3/20 13:23,-0.919
10/3/20 13:28,-0.993
10/3/20 13:33,-1.067
10/3/20 13:38,-1.138
10/3/20 13:43,-1.206
10/3/20 13:48,-1.28
10/3/20 13:53,-1.357
10/3/20 13:58,-1.43
10/3/20 14:03,-1.506
10/3/20 14:08,-1.582
10/3/20 14:13,-1.657
10/3/20 14:18,-1.722
10/3/20 14:23,-1.809
10/3/20 14:28,-1.87
10/3/20 14:33,-1.937
10/3/20 14:38,-2.012
10/3/20 14:43,-2.076
10/3/20 14:48,-2.15
10/3/20 14:53,-2.212
10/3/20 14:58,-2.278
10/3/20 15:03,-2.341
10/3/20 15:08,-2.404
10/3/20 15:13,-2.472
10/3/20 15:18,-2.523
10/3/20 15:23,-2.582
10/3/20 15:28,-2.64
10/3/20 15:33,-2.695
10/3/20 15:38,-2.748
10/3/20 15:43,-2.8
10/3/20 15:48,-2.839
10/3/20 15:53,-2.88
10/3/20 15:58,-2.928
10/3/20 16:03,-2.962
10/3/20 16:08,-2.991
10/3/20 16:13,-3.032
10/3/20 16:18,-3.054
10/3/20 16:23,-3.08
10/3/20 16:28,-3.113
10/3/20 16:33,-3.131
10/3/20 16:38,-3.154
10/3/20 16:43,-3.162
10/3/20 16:48,-3.172
10/3/20 16:53,-3.189
10/3/20 16:58,-3.19
10/3/20 17:03,-3.198
10/3/20 17:08,-3.196
10/3/20 17:13,-3.19
10/3/20 17:18,-3.183
10/3/20 17:23,-3.173
10/3/20 17:28,-3.157
10/3/20 17:33,-3.139
10/3/20 17:38,-3.126
10/3/20 17:43,-3.097
10/3/20 17:48,-3.073
10/3/20 17:53,-3.052
10/3/20 17:58,-3.015
10/3/20 18:03,-2.982
10/3/20 18:08,-2.951
10/3/20 18:13,-2.902
10/3/20 18:18,-2.862
10/3/20 18:23,-2.819
10/3/20 18:28,-2.763
10/3/20 18:33,-2.721
10/3/20 18:38,-2.669
10/3/20 18:43,-2.612
10/3/20 18:48,-2.557
10/3/20 18:53,-2.5
10/3/20 18:58,-2.444
10/3/20 19:03,-2.377
10/3/20 19:08,-2.318
10/3/20 19:13,-2.256
10/3/20 19:18,-2.18
10/3/20 19:23,-2.119
10/3/20 19:28,-2.043
10/3/20 19:33,-1.972
10/3/20 19:38,-1.906
10/3/20 19:43,-1.827
10/3/20 19:48,-1.757
10/3/20 19:53,-1.681
10/3/20 19:58,-1.609
10/3/20 20:03,-1.532
10/3/20 20:08,-1.454
10/3/20 20:13,-1.38
10/3/20 20:18,-1.305
10/3/20 20:23,-1.227
10/3/20 20:28,-1.153
10/3/20 20:33,-1.085
10/3/20 20:38,-1.012
10/3/20 20:43,-0.936
10/3/20 20:48,-0.869
10/3/20 20:53,-0.796
10/3/20 20:58,-0.727
10/3/20 21:03,-0.662
10/3/20 21:08,-0.595
10/3/20 21:13,-0.535
10/3/20 21:18,-0.478
10/3/20 21:23,-0.409
10/3/20 21:28,-0.352
10/3/20 21:33,-0.3
